,SMILES,Experimental LogP,Predicted LogP,Deviation
512,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,4.05,3.04,1.01
513,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,2.72,1.91,0.81
514,COc1ccc(/C=C2\N=C(c3ccccc3)OC2=O)c(OCc2ccccc2)c1,5.25,5.08,0.17
515,CCCCCC(=O)N1CCCCC1,2.3,2.02,0.28
516,CC1=C(C#N)C(C)(C)C(C#N)=C(C)N1,0.73,0.9,-0.17
517,Cc1cccn2cc(-c3cccc(S(=O)(=O)N4CCCCC4)c3)nc12,3.21,2.64,0.57
518,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,1.93,2.34,-0.41
519,COCCNS(=O)(=O)c1ccc(-c2ccc(C)cc2)cc1,2.92,3.07,-0.15
520,O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,4.13,3.45,0.68
521,CCN(CC)CCNCc1ccc(-c2ccc(Cl)cc2)o1,3.5,3.76,-0.26
522,Cc1ccc(-c2csc(Nc3cc(C)ccn3)n2)cc1,5.19,4.97,0.22
523,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3.81,3.95,-0.14
524,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,4.71,4.6,0.11
525,NS(=O)(=O)C#Cc1ccccc1,1.09,1.11,-0.02
526,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1.26,0.65,0.61
527,CCOC(=O)c1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,2.7,3.72,-1.02
528,CCN(CC)c1nc(-c2ccc(C(C)(C)C)cc2)nc2ccccc12,6.9,5.92,0.98
529,COc1cc2c(cc1Oc1ccc(OC)c3c1C[C@H]1c4c(cc(OC)c(OC)c4-3)CCN1C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5.98,6.94,-0.96
530,CCN(CCCc1ccccc1)CCCc1ccccc1,5.46,5.88,-0.42
531,COC(=O)c1cn(C(=O)c2ccccc2)c2ccccc12,3.25,3.32,-0.07
532,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,1.34,0.21,1.13
533,CC(C)(C)c1cc(NCc2ccccn2)n2ncc(-c3ccc(Cl)cc3)c2n1,4.99,4.91,0.08
534,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,5.37,5.39,-0.02
535,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,2.1,2.08,0.02
536,CNCCNS(=O)(=O)c1cccc2cnccc12,-0.1,-0.1,0.0
537,C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(s2)CCc2ccccc2-3)cc1,5.65,5.1,0.55
538,CCCCCCCCCCNCCSSCc1ccc(Cl)cc1,7.03,7.5,-0.47
539,COc1ccc2c(C)cc(C)nc2n1,2.32,2.01,0.31
540,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2.82,2.94,-0.12
541,Cc1nnc2sc(SCc3ccc([N+](=O)[O-])cc3)nn2c1=O,3.3,2.4,0.9
542,CNc1nc(SC)n(C)c(=O)c1N=O,0.72,1.43,-0.71
543,COCCN(CCOC)c1nc(S(=O)(=O)c2ccc(C)cc2)c(Cl)s1,4.16,2.87,1.29
544,Clc1ccccc1-c1nc2ccccc2[nH]1,3.89,3.76,0.13
545,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,-2.55,-2.66,0.11
546,O=C(CSc1ncccn1)N1CCC(Cc2ccccc2)CC1,2.88,3.03,-0.15
547,CC1=CC(=C2C=CC(=O)C=C2)C=C(C)N1C,1.46,1.55,-0.09
548,Cc1cc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2cc1C,7.12,6.29,0.83
549,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.76,3.88,-0.12
550,O=C(c1ccc2snnc2c1)N1CCN(c2ccccn2)CC1,2.46,2.04,0.42
551,OCc1nnn(-c2ccccc2)c1CO,0.14,0.45,-0.31
552,C(=N\NC1=NCCN1)\c1c2ccccc2c(/C=N\NC2=NCCN2)c2ccccc12,2.6,3.13,-0.53
553,COc1ccccc1NS(=O)(=O)c1cc(N)ccc1N1CCCCC1,2.43,2.55,-0.12
554,COC(=O)c1cncc(C)c1,1.27,1.19,0.08
555,c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1,3.47,4.92,-1.45
556,CCCN(CCC)[C@H]1CCc2cccc(OC)c2C1,4.35,4.23,0.12
557,Cc1ccc2nc(-c3ccccc3O)c(Nc3ccc4c(c3)OCCO4)n2c1,4.04,3.98,0.06
558,OCCCCc1nccc2c1[nH]c1ccccc12,2.16,2.32,-0.16
559,N[C@@]1(C(=O)O)CN[C@@H](C(=O)O)C1,-6.36,-2.97,-3.39
560,Clc1nc2nc3n(c2nc1Cl)CCC3,1.74,2.13,-0.39
561,NC[C@@H](O)c1ccc(O)c(O)c1,-0.68,-0.02,-0.66
562,O=C(Oc1cccc(Oc2ccccc2)c1)N1CCOCC1,2.98,3.2,-0.22
563,CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2,3.74,3.38,0.36
564,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,3.89,3.79,0.1
565,COC(=O)Cc1c(C(=O)OC)nnn1-c1ccc(OC)cc1,1.41,1.19,0.22
566,CCOC(=O)c1ccc(Nc2ncnc3c2cnn3C)cc1,2.26,2.64,-0.38
567,COc1ccc(OC)c2sc(NC(=O)c3ccc(Cl)s3)nc12,4.26,4.01,0.25
568,NCCc1ccc(S(=O)(=O)F)cc1,1.05,0.66,0.39
569,CCN(CC)CCOc1ccccc1/C=C/c1noc2ccccc12,4.5,4.57,-0.07
570,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,5.04,5.31,-0.27
571,Cc1ccc2nc(-c3ccc(O)cc3)c(Nc3ccc(Cl)cc3)n2c1,5.14,5.08,0.06
572,O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,3.21,2.59,0.62
573,N#C/C(=C\c1ccc2ccccc2c1)C(=O)c1ccccc1,4.69,4.79,-0.1
574,Cc1csc(NC(=O)c2ccc(C(=O)Nc3nc(C)cs3)cc2)n1,3.11,3.89,-0.78
575,COCc1cc(O)nc(Nc2nc(C)c3ccc(C)cc3n2)n1,3.19,3.36,-0.17
576,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,4.4,4.04,0.36
577,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,3.45,2.81,0.64
578,CCOC(=O)N1CCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)CC1,-0.16,-0.01,-0.15
579,Cc1c2ccncc2c(C)c2c1sc1ccccc12,4.74,4.64,0.1
580,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,3.98,4.21,-0.23
581,C[C@H]1CCC[C@@H](C)N1,1.49,0.82,0.67
582,O=c1oc(-c2ccccc2)c(-c2ccccc2)c2ccccc12,4.78,5.2,-0.42
583,COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,2.51,2.08,0.43
584,CSc1sc(C)cc1-c1nsc(=O)o1,4.05,2.82,1.23
585,COc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1,4.35,4.83,-0.48
586,CC(C)Oc1ccc(C(=O)O)cc1,2.25,2.17,0.08
587,CN1[C@H]2CC[C@@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,1.43,1.39,0.04
588,Cc1ccccc1Oc1ccc(S(=O)(=O)NCCC(=O)O)cc1,2.53,2.26,0.27
589,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,1.85,2.91,-1.06
590,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O,2.18,2.0,0.18
591,Cc1ccc2ccc3ccc(C)nc3c2n1,2.55,2.75,-0.2
592,Cc1nnc(SCCC(=O)Nc2ccc(F)cc2)s1,2.37,2.85,-0.48
593,CC1=C(c2ccccc2)C=NNCC1=O,1.83,1.61,0.22
594,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,3.5,2.76,0.74
595,Cc1cc(C)c2c(n1)nn1c(N3CCN(c4ccccn4)CC3)cc(C)nc21,3.22,3.28,-0.06
596,N#CC(C#N)=Cc1ccc(O)c(O)c1,1.57,1.81,-0.24
597,O=C(c1ccc2c(c1)OCCO2)N1CCCCC1,1.63,1.35,0.28
598,CCCCn1ccnc1C,1.53,1.57,-0.04
599,O=C(NCCCO)c1ccc(CSc2nc3ccccc3[nH]2)cc1,2.64,2.81,-0.17
600,CCCCC(=O)N(CCC)CCC,2.77,2.48,0.29
601,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,3.6,3.18,0.42
602,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,4.23,3.47,0.76
603,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,3.75,3.84,-0.09
604,CCOCN(C(=O)Cn1c(COC)nc2ccccc21)c1c(C)cccc1CC,4.1,4.12,-0.02
605,Cc1ccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3cccc(C)n23)cc1,4.92,5.27,-0.35
606,C[C@]1(c2ccccc2)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.65,2.84,0.81
607,CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2cc(C#N)c[nH]2)CC1,3.12,2.9,0.22
608,O[Si@](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1,,4.8,
609,CCCCOCc1cc(CN2CCN(C)CC2)c(O)c2ncccc12,2.17,2.91,-0.74
610,C=C(C)C(=O)Nc1ccc(NC(C)C)cc1,2.61,2.53,0.08
611,Oc1cc2c(cc1O)[C@H](c1ccccc1)CNCC2,1.88,2.57,-0.69
612,N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccccc2Cl)c1)C(=O)O,0.39,2.1,-1.71
613,Cc1cccc([C@H]2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,3.46,4.11,-0.65
614,NS(=O)(=O)c1ccc(NC2(C(=O)O)CCCC2)cc1,1.11,1.06,0.05
615,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,3.55,3.1,0.45
616,c1ccc([C@H]2CNCc3ccccc32)cc1,3.07,2.93,0.14
617,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,2.29,1.96,0.33
618,Cc1nc(-c2cccnc2)sc1C(=O)/C=C/c1ccc(Cl)cc1Cl,4.83,6.03,-1.2
619,C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,3.93,4.22,-0.29
620,CCOC(=O)Cc1csc2nc(-c3ccccc3)nn12,3.53,2.98,0.55
621,c1cc(-c2nn[nH]n2)ccc1-c1nn[nH]n1,1.94,0.3,1.64
622,COc1ccccc1-c1ccc(SCc2cccc(C)c2)nn1,5.01,5.02,-0.01
623,COc1ccc(S(=O)(=O)N2CCN=C2SCc2cccnc2)cc1,2.48,2.03,0.45
624,O=S(=O)(c1cccs1)N1CCN(c2ncccn2)CC1,1.47,1.28,0.19
625,Cc1cccc2nc(CSc3nncn3-c3ccccc3)cn12,2.57,2.51,0.06
626,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,4.76,4.57,0.19
627,Cc1ccc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,3.59,3.69,-0.1
628,Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1,3.56,4.32,-0.76
629,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,3.84,3.99,-0.15
630,CN1CCCC[C@H]1c1cccnc1,1.61,1.44,0.17
631,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]21,2.1,2.07,0.03
632,Fc1cccc(Nc2ncnc3c2cnn3-c2ccccc2)c1,3.7,3.91,-0.21
633,O=[N+]([O-])c1ccccc1CSc1nc(O)c2nc[nH]c2n1,2.86,2.85,0.01
634,CNC(=O)c1ccc2cc([C@]3(O)CCn4cncc43)ccc2c1,0.75,0.98,-0.23
635,COc1ccc(CCNS(=O)(=O)c2cccc3cccnc23)cc1OC,2.66,2.37,0.29
636,O=c1cccc2n1C[C@H]1C[C@@H]2CN2CCCC[C@@H]12,1.01,0.9,0.11
637,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,4.14,2.65,1.49
638,O=S(=O)(NCCn1ccc2ccccc21)c1ccc(F)cc1,3.07,2.36,0.71
639,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,3.97,3.74,0.23
640,Cc1cc(C(F)(F)F)nc(Nc2nc(C)c3ccccc3n2)n1,3.83,4.29,-0.46
641,CCOCCc1c(O)nc(SC)nc1O,2.46,2.09,0.37
642,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(S)=NC3CC3)cc12,3.54,3.49,0.05
643,COc1ccccc1N1C(=O)c2cccc3cccc(c23)C1=O,3.41,3.8,-0.39
644,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,-2.89,-2.92,0.03
645,O=C(Nc1ccc(F)cc1)OCCOc1ccc([N+](=O)[O-])cc1,3.56,3.53,0.03
646,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,3.66,2.95,0.71
647,COc1ccc(NC(=O)CSC2=NCCN2)cc1,1.19,0.9,0.29
648,OC[C@@H]1CNC[C@H]1c1nc(-c2ccncc2)no1,-0.12,-0.54,0.42
649,O=C(Cn1nc(Cc2ccncc2)c2ccccc2c1=O)N1CCN(C(=O)c2ccco2)CC1,0.78,1.38,-0.6
650,O=[N+]([O-])c1ccc(-c2cn3ccccc3n2)cc1,2.73,2.31,0.42
651,CCCN1CCC[C@@H](c2cccc(O)c2)C1,2.67,2.96,-0.29
652,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,3.73,3.82,-0.09
653,O=[N+]([O-])c1ccc(Sc2ncccn2)c([N+](=O)[O-])c1,2.8,2.4,0.4
654,CCCOc1ccc(-c2cn3ccccc3n2)cc1[N+](=O)[O-],3.45,2.97,0.48
655,c1ccc(-n2ncc3cccnc32)cc1,2.23,2.14,0.09
656,CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1,4.83,4.66,0.17
657,CCc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(CC)CC2)cc1,4.7,4.46,0.24
658,C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2,1.65,1.63,0.02
659,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,4.38,2.94,1.44
660,O=C(c1ccc(CS(=O)(=O)c2ccc(Br)cc2)o1)N1CCN(c2ccccn2)CC1,2.85,2.99,-0.14
661,Cc1cc(C(=O)NCCc2ccc(Cl)cc2)n(-c2ccccc2)n1,3.8,4.05,-0.25
662,OCCNCCNCc1ccc(-c2cccc(Cl)c2)o1,1.71,1.77,-0.06
663,Cn1c(=O)c2c(nc(N3CCCCC3)n2C)n(C)c1=O,1.1,0.79,0.31
664,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,3.85,3.16,0.69
665,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,2.33,2.44,-0.11
666,OCc1nc2ccccc2n1C/C=C/c1ccccc1,3.12,2.96,0.16
667,COc1ccc2nc3cc(Cl)ccc3c(C#N)c2c1,3.81,3.84,-0.03
668,Cc1nc([N+](=O)[O-])cn1-c1nc2ccccn2c1[N+](=O)[O-],1.8,0.92,0.88
669,COc1ccc2c(c1[N+](=O)[O-])CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4.39,3.63,0.76
670,Cc1ccc(S(=O)(=O)N2CC=C(N)N2)cc1,1.01,0.3,0.71
671,Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1,2.71,2.84,-0.13
672,CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12,2.71,2.48,0.23
673,O=C(c1ccc(CS(=O)(=O)c2cccc(C(F)(F)F)c2)o1)N1CCN(c2ccccn2)CC1,2.96,2.81,0.15
674,CCN1CCN(c2cc(C)c3cc(NC(S)=NCCN(C)C)ccc3n2)CC1,3.36,3.43,-0.07
675,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,4.94,4.86,0.08
676,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,1.87,1.91,-0.04
677,O=c1oc2cc(O)ccc2s1,1.87,1.71,0.16
678,CN(C)Cc1cc(C(F)(F)F)ccc1C(O)(c1ccccc1)c1ccccc1,5.46,5.42,0.04
679,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,4.15,4.21,-0.06
680,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,2.63,2.7,-0.07
681,Cn1c(=O)n(C)c2cc(CNCCc3ccc(F)cc3)ccc21,2.95,2.92,0.03
682,c1cc(-n2nnc3cnccc32)ccn1,0.65,0.61,0.04
683,CC1CCN(c2nc(-c3ccc(Br)cc3)nc3ccccc23)CC1,6.49,5.95,0.54
684,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,3.52,4.22,-0.7
685,O=c1c2ccccc2oc2nc(-c3ccco3)n(Cc3ccccc3)c(=O)c12,3.66,3.37,0.29
686,COc1ccc(N/C=C2\C(=O)CCc3c2oc2cc(Cl)c(O)c(Cl)c32)cc1,4.51,4.75,-0.24
687,Cc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,4.98,4.79,0.19
688,O=C(c1sc2ccccc2c1Cl)N1CCN(c2ccccn2)CC1,4.0,3.72,0.28
689,N[C@H]1CCN(O)C1=O,-2.16,-1.25,-0.91
690,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-2.09,-2.17,0.08
691,COC(=O)c1cncn1[C@H](C)c1ccccc1,2.14,2.24,-0.1
692,Cc1nc2ccccc2nc1N1CCCC1,2.54,2.91,-0.37
693,O=C(O)Cn1ncc2ccccc2c1=O,0.69,0.29,0.4
694,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.93,4.11,-0.18
695,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.88,1.74,0.14
696,O=C(O)c1cc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)n2n1,3.67,3.29,0.38
697,Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,3.21,2.8,0.41
698,COc1cc(/C=C2\CCOC2=O)cc(OC)c1OC,1.96,1.92,0.04
699,CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,3.19,2.89,0.3
700,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,4.16,4.11,0.05
701,C=CCc1ccccc1OC[C@H](O)CNC(C)C,2.69,2.36,0.33
702,C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,2.42,2.24,0.18
703,CCCCOc1ccc(C(=O)Nc2cccc(C)n2)cc1,3.74,3.77,-0.03
704,Cc1cccc(C)c1Nc1c(-c2ccc(N3CCOCC3)cc2)nc2cnccn12,4.02,4.79,-0.77
705,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,4.76,4.42,0.34
706,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1,2.56,3.18,-0.62
707,O=C(O)COCc1nc2ccccc2[nH]1,-0.4,0.68,-1.08
708,CCN1CCC(Nc2ccnc3cc(Cl)ccc23)CC1,2.59,3.22,-0.63
709,CC(C)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,3.97,3.94,0.03
710,C[C@H]1CNCCc2ccc(Cl)cc21,2.83,2.68,0.15
711,O=C(CSc1ncccn1)N1CCCC1,0.57,0.89,-0.32
712,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,2.8,4.19,-1.39
713,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,3.21,2.7,0.51
714,Cn1c(=O)n(C)c2cc(S(=O)(=O)NCC(=O)O)ccc21,-0.46,-0.58,0.12
715,O=[N+]([O-])c1ccc2nc(N3CCNCC3)ccc2c1,2.24,1.71,0.53
716,CN(CCc1ccccn1)c1ccc2c(c1)C(=O)c1ccccc1-2,4.04,3.77,0.27
717,CN1CCc2cc3c(cc2C1)OCO3,1.58,0.94,0.64
718,N[C@@H](Cc1ccc2oc3cc(=O)c4ccccc4c-3nc2c1)C(=O)O,-0.15,1.54,-1.69
719,Cc1cccc(C)c1Nc1c(-c2ccccc2F)nc2cccc(C)n12,5.69,5.67,0.02
720,CCOC(=O)CSc1nnc(-c2nnc(SCC(=O)OCC)n2CC)n1CC,1.34,1.59,-0.25
721,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2cc(O)ccc21,2.29,2.6,-0.31
722,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,2.5,2.67,-0.17
723,Oc1nc(CSc2nc3ccccc3s2)nc2ccccc12,5.07,4.73,0.34
724,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,2.16,2.11,0.05
725,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,3.21,4.7,-1.49
726,Cc1ccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3ncccn23)cc1C,4.29,4.86,-0.57
727,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4.24,4.12,0.12
728,CSc1ccc(-c2nc3ncccn3c2Nc2ccc(C)c(C)c2)cc1,5.02,5.54,-0.52
729,O=C1c2ccccc2C(=O)c2[nH]cnc21,1.11,1.48,-0.37
730,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,4.76,4.9,-0.14
731,COc1ccc(-c2nc3ccccn3c2Nc2ccccc2C)cc1,4.68,4.75,-0.07
732,C=C1O[C@@](CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-1.7,-1.94,0.24
733,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,1.74,2.04,-0.3
734,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,3.31,2.79,0.52
735,O=C(CN1CCN(c2ccccn2)CC1)N1c2ccccc2CCc2ccccc21,4.3,4.4,-0.1
736,O=C1c2ccccc2C(=O)c2nc(-c3ccccc3)c(-c3ccccc3)nc21,5.32,5.56,-0.24
737,Cc1cc(C(=O)NCc2ccc(Cl)cc2)n(-c2ccccc2)n1,3.51,3.95,-0.44
738,C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,-0.32,0.58,-0.9
739,N#C/C(=C\c1cccnc1)c1ccc(Br)cc1,3.58,3.84,-0.26
740,C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,2.66,2.84,-0.18
741,COc1cc2oc3cc(C)oc(=O)c3c2cc1OC,2.02,1.73,0.29
742,COc1cc2oc(=O)cc(C)c2cc1[N+](=O)[O-],2.28,1.66,0.62
743,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,4.21,4.53,-0.32
744,CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,4.65,4.52,0.13
745,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,3.72,3.58,0.14
746,O=C(NC1CCCCC1)c1c2c(nc3ccccc13)CCC2,3.89,3.42,0.47
747,O=Cc1cn(Cc2ccc(Cl)cc2)c2ccccc12,4.34,4.08,0.26
748,COCCN=C(S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,3.0,2.84,0.16
749,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCSc2ccccc2)[C@@H]1C,2.91,3.02,-0.11
750,Fc1ccccc1-c1ccc(CNCc2ccco2)o1,3.09,2.73,0.36
751,Cc1cccn2cc(-c3cccc(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c3)nc12,5.0,4.87,0.13
752,Cc1cc(O)nc(-c2cccnc2)n1,1.71,1.87,-0.16
753,CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-2.5,-2.85,0.35
754,CS(=O)(=O)Nc1nc2ccccc2[nH]1,0.32,0.81,-0.49
755,Cc1ccc(Nc2nc(-c3ccccc3)c(CC(=O)O)s2)cc1,5.07,4.6,0.47
756,CCCCCC(=O)N1CCCC1,1.86,1.68,0.18
757,CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1,0.27,0.28,-0.01
758,O=[N+]([O-])c1cc(-c2cccnc2)[nH]n1,1.16,0.89,0.27
759,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,1.06,0.75,0.31
760,CN1CCN(S(=O)(=O)c2ccc(Cl)c3ccccc23)CC1,2.47,2.17,0.3
761,C#CCOC(=O)C1=CCCN(C)C1,0.88,0.69,0.19
762,NC(=O)c1ccc(Cl)c2ccccc12,2.42,2.39,0.03
763,CCC(CC)c1ncc[nH]1,2.11,1.58,0.53
764,CCOC(=O)c1nn(-c2cc(C(=O)OC)cc(C(=O)OC)c2)cc1O,2.96,2.4,0.56
765,CCC(C)(C)c1ccc(Oc2cccc(C(=O)O)c2)cc1,5.12,5.2,-0.08
766,COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,2.73,3.38,-0.65
767,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,4.67,4.76,-0.09
768,COC(=O)Cn1c(=O)c(=O)n(CC(=O)OC)c2ccccc21,-0.39,0.12,-0.51
769,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,0.0,-0.07,0.07
