CompoundID,ChemOntID,ClassifiedResults
Q10034626-60,NotAvailable,"predicted_chebi_terms: [""benzamides (CHEBI:22702)"", ""carbonyl compound (CHEBI:36586)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organofluorine compound (CHEBI:37143)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""ring assembly (CHEBI:36820)"", ""pyrazoles (CHEBI:26410)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""amide (CHEBI:32988)"", ""organic heterocyclic compound (CHEBI:24532)"", ""oxygen molecular entity (CHEBI:25806)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organohalogen compound (CHEBI:36684)"", ""haloalkane (CHEBI:24469)"", ""azole (CHEBI:68452)""]"
Q10034626-60,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-60,NotAvailable,Classification_version: 2.1
Q10034626-61,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-61,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-61,CHEMONTID:0000436,Class: Azoles
Q10034626-61,CHEMONTID:0000078,Subclass: Imidazoles
Q10034626-61,CHEMONTID:0002310,Intermediate_nodes: Substituted imidazoles
Q10034626-61,CHEMONTID:0002327,Direct_parent: Phenylimidazoles
Q10034626-61,CHEMONTID:0000486,alternative_parents: Quinoxalines
Q10034626-61,CHEMONTID:0003589,alternative_parents: Imidazopyrazines
Q10034626-61,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034626-61,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034626-61,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034626-61,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034626-61,CHEMONTID:0000067,alternative_parents: Pyrazines
Q10034626-61,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034626-61,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-61,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-61,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-61,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-61,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-61,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-61,NotAvailable,"Substituents: [""2-phenylimidazole"", ""Diazanaphthalene"", ""Quinoxaline"", ""Imidazopyrazine"", ""Phenoxy compound"", ""Anisole"", ""Phenol ether"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Pyrazine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Ether"", ""Azacycle"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034626-61,NotAvailable,External_descriptors: []
Q10034626-61,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Anisoles"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzodiazines"", ""Chemical entities"", ""Diazanaphthalenes"", ""Diazines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrazines"", ""Methoxybenzenes"", ""N-substituted imidazoles"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Phenylimidazoles"", ""Pyrazines"", ""Quinoxalines"", ""Substituted imidazoles""]"
Q10034626-61,NotAvailable,"predicted_chebi_terms: [""quinoxaline derivative (CHEBI:38771)"", ""imidazopyrazine (CHEBI:37847)"", ""benzenes (CHEBI:22712)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""pyrazines (CHEBI:38314)"", ""imidazoles (CHEBI:24780)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azaarene (CHEBI:50893)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""diazines (CHEBI:38313)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-61,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-61,NotAvailable,Classification_version: 2.1
Q10034626-62,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-62,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-62,CHEMONTID:0000294,Class: Benzimidazoles
Q10034626-62,CHEMONTID:0000294,Direct_parent: Benzimidazoles
Q10034626-62,CHEMONTID:0004396,"alternative_parents: Imidazo[1,2-a]pyridines"
Q10034626-62,CHEMONTID:0002458,alternative_parents: Secondary alkylarylamines
Q10034626-62,CHEMONTID:0004152,alternative_parents: Methylpyridines
Q10034626-62,CHEMONTID:0000283,alternative_parents: Aminopyridines and derivatives
Q10034626-62,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034626-62,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034626-62,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-62,CHEMONTID:0000362,alternative_parents: Nitriles
Q10034626-62,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-62,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-62,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-62,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-62,NotAvailable,"Substituents: [""Benzimidazole"", ""Imidazo[1,2-a]pyridine"", ""Aminopyridine"", ""Methylpyridine"", ""Secondary aliphatic/aromatic amine"", ""N-substituted imidazole"", ""Pyridine"", ""Benzenoid"", ""Azole"", ""Imidazole"", ""Heteroaromatic compound"", ""Nitrile"", ""Carbonitrile"", ""Azacycle"", ""Secondary amine"", ""Organonitrogen compound"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Amine"", ""Aromatic heteropolycyclic compound""]"
Q10034626-62,NotAvailable,External_descriptors: []
Q10034626-62,NotAvailable,"Ancestors: [""Amines"", ""Aminopyridines and derivatives"", ""Azacyclic compounds"", ""Azoles"", ""Benzenoids"", ""Benzimidazoles"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazo[1,2-a]pyridines"", ""Imidazoles"", ""Methylpyridines"", ""N-substituted imidazoles"", ""Nitriles"", ""Organic compounds"", ""Organic cyanides"", ""Organic nitrogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Secondary alkylarylamines"", ""Secondary amines"", ""Substituted imidazoles""]"
Q10034626-62,NotAvailable,"predicted_chebi_terms: [""imidazopyridine (CHEBI:46908)"", ""secondary amine (CHEBI:32863)"", ""methylpyridines (CHEBI:25340)"", ""aminopyridine (CHEBI:38207)"", ""imidazoles (CHEBI:24780)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic aromatic compound (CHEBI:33659)"", ""nitrile (CHEBI:18379)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""benzimidazoles (CHEBI:22715)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""pyridines (CHEBI:26421)"", ""azole (CHEBI:68452)"", ""cyanides (CHEBI:23424)""]"
Q10034626-62,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-62,NotAvailable,Classification_version: 2.1
Q10034626-63,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-63,CHEMONTID:0000004,Superclass: Organosulfur compounds
Q10034626-63,CHEMONTID:0001202,Class: Thioethers
Q10034626-63,CHEMONTID:0004631,Subclass: Aryl thioethers
Q10034626-63,CHEMONTID:0004631,Direct_parent: Aryl thioethers
Q10034626-63,CHEMONTID:0002359,alternative_parents: Thiophenol ethers
Q10034626-63,CHEMONTID:0001100,alternative_parents: Fluorobenzenes
Q10034626-63,CHEMONTID:0003863,alternative_parents: Alkylarylthioethers
Q10034626-63,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034626-63,CHEMONTID:0000099,alternative_parents: Triazoles
Q10034626-63,CHEMONTID:0000093,alternative_parents: Thiadiazoles
Q10034626-63,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-63,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
Q10034626-63,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-63,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-63,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034626-63,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-63,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-63,NotAvailable,"Substituents: [""Aryl thioether"", ""Thiophenol ether"", ""Fluorobenzene"", ""Halobenzene"", ""Alkylarylthioether"", ""Aryl fluoride"", ""Aryl halide"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Azole"", ""Heteroaromatic compound"", ""Thiadiazole"", ""1,2,4-triazole"", ""Organoheterocyclic compound"", ""Azacycle"", ""Sulfenyl compound"", ""Organofluoride"", ""Organohalogen compound"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034626-63,NotAvailable,External_descriptors: []
Q10034626-63,NotAvailable,"Ancestors: [""Alkylarylthioethers"", ""Amidines"", ""Aryl fluorides"", ""Aryl halides"", ""Aryl thioethers"", ""Azacyclic compounds"", ""Azoles"", ""Azolines"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Fluoroalkenes"", ""Fluorobenzenes"", ""Haloalkenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Sulfenyl compounds"", ""Thiadiazoles"", ""Thiadiazolines"", ""Thioenol ethers"", ""Thioethers"", ""Thiophenol ethers"", ""Triazoles"", ""Vinyl fluorides"", ""Vinyl halides""]"
Q10034626-63,NotAvailable,"predicted_chebi_terms: [""organic sulfide (CHEBI:16385)"", ""organofluorine compound (CHEBI:37143)"", ""aryl sulfide (CHEBI:35683)"", ""triazoles (CHEBI:35727)"", ""thiadiazoles (CHEBI:38099)"", ""organic aromatic compound (CHEBI:33659)"", ""organosulfur compound (CHEBI:33261)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)""]"
Q10034626-63,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-63,NotAvailable,Classification_version: 2.1
Q10034626-64,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-64,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-64,CHEMONTID:0000089,Class: Pyridines and derivatives
Q10034626-64,CHEMONTID:0001861,Subclass: Pyridinesulfonamides
Q10034626-64,CHEMONTID:0001861,Direct_parent: Pyridinesulfonamides
Q10034626-64,CHEMONTID:0001160,alternative_parents: Pyridinones
Q10034626-64,CHEMONTID:0001100,alternative_parents: Fluorobenzenes
Q10034626-64,CHEMONTID:0000367,alternative_parents: Dihydropyridines
Q10034626-64,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034626-64,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034626-64,CHEMONTID:0001157,alternative_parents: Sulfonyls
Q10034626-64,CHEMONTID:0000218,alternative_parents: Pyrrolidines
Q10034626-64,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-64,CHEMONTID:0000160,alternative_parents: Lactams
Q10034626-64,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-64,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034626-64,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-64,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034626-64,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-64,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-64,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-64,NotAvailable,"Substituents: [""Pyridine-3-sulfonamide"", ""Dihydropyridine"", ""Fluorobenzene"", ""Halobenzene"", ""Pyridinone"", ""Aryl fluoride"", ""Aryl halide"", ""Monocyclic benzene moiety"", ""Hydropyridine"", ""Organosulfonic acid amide"", ""Benzenoid"", ""Pyrrolidine"", ""Heteroaromatic compound"", ""Sulfonyl"", ""Organosulfonic acid or derivatives"", ""Organic sulfonic acid or derivatives"", ""Lactam"", ""Azacycle"", ""Organofluoride"", ""Organohalogen compound"", ""Organic oxide"", ""Organooxygen compound"", ""Organosulfur compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Organonitrogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034626-64,NotAvailable,External_descriptors: []
Q10034626-64,NotAvailable,"Ancestors: [""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Dihydropyridines"", ""Fluorobenzenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydropyridines"", ""Lactams"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""Pyridines and derivatives"", ""Pyridinesulfonamides"", ""Pyridinones"", ""Pyrrolidines"", ""Sulfonyls""]"
Q10034626-64,NotAvailable,"predicted_chebi_terms: [""pyridone (CHEBI:38183)"", ""organofluorine compound (CHEBI:37143)"", ""dihydropyridine (CHEBI:50075)"", ""sulfonamide (CHEBI:35358)"", ""organosulfur compound (CHEBI:33261)"", ""sulfone (CHEBI:35850)"", ""pyrrolidines (CHEBI:38260)"", ""organic aromatic compound (CHEBI:33659)"", ""lactam (CHEBI:24995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""pyridines (CHEBI:26421)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organohalogen compound (CHEBI:36684)"", ""organic acid (CHEBI:64709)"", ""sulfonic acid derivative (CHEBI:33552)"", ""organic molecular entity (CHEBI:50860)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-64,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-64,NotAvailable,Classification_version: 2.1
Q10034626-65,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-65,CHEMONTID:0002448,Superclass: Benzenoids
Q10034626-65,CHEMONTID:0002341,Class: Phenol ethers
Q10034626-65,CHEMONTID:0000138,Subclass: Anisoles
Q10034626-65,CHEMONTID:0000138,Direct_parent: Anisoles
Q10034626-65,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034626-65,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034626-65,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034626-65,CHEMONTID:0000099,alternative_parents: Triazoles
Q10034626-65,CHEMONTID:0000093,alternative_parents: Thiadiazoles
Q10034626-65,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-65,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-65,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-65,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-65,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-65,NotAvailable,"Substituents: [""Phenoxy compound"", ""Anisole"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Monocyclic benzene moiety"", ""Azole"", ""Thiadiazole"", ""1,2,4-triazole"", ""Heteroaromatic compound"", ""Ether"", ""Organoheterocyclic compound"", ""Azacycle"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034626-65,NotAvailable,External_descriptors: []
Q10034626-65,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Amidines"", ""Anisoles"", ""Azacyclic compounds"", ""Azoles"", ""Azolines"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Methoxybenzenes"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Sulfenyl compounds"", ""Thiadiazoles"", ""Thiadiazolines"", ""Triazoles""]"
Q10034626-65,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""triazoles (CHEBI:35727)"", ""thiadiazoles (CHEBI:38099)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-65,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-65,NotAvailable,Classification_version: 2.1
Q10034626-66,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-66,CHEMONTID:0000004,Superclass: Organosulfur compounds
Q10034626-66,CHEMONTID:0001202,Class: Thioethers
Q10034626-66,CHEMONTID:0004631,Subclass: Aryl thioethers
Q10034626-66,CHEMONTID:0003864,Direct_parent: Diarylthioethers
Q10034626-66,CHEMONTID:0002987,alternative_parents: 6-aminopurines
Q10034626-66,CHEMONTID:0000296,alternative_parents: Benzodioxoles
Q10034626-66,CHEMONTID:0002359,alternative_parents: Thiophenol ethers
Q10034626-66,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
Q10034626-66,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034626-66,CHEMONTID:0003886,alternative_parents: Imidolactams
Q10034626-66,CHEMONTID:0001032,alternative_parents: Aryl iodides
Q10034626-66,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-66,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
Q10034626-66,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034626-66,CHEMONTID:0001656,alternative_parents: Acetals
Q10034626-66,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034626-66,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-66,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-66,CHEMONTID:0001518,alternative_parents: Organoiodides
Q10034626-66,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-66,CHEMONTID:0002450,alternative_parents: Primary amines
Q10034626-66,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-66,NotAvailable,"Substituents: [""Diarylthioether"", ""6-aminopurine"", ""Benzodioxole"", ""Imidazopyrimidine"", ""Purine"", ""Thiophenol ether"", ""Aminopyrimidine"", ""Aryl halide"", ""Aryl iodide"", ""N-substituted imidazole"", ""Pyrimidine"", ""Benzenoid"", ""Imidolactam"", ""Azole"", ""Imidazole"", ""Heteroaromatic compound"", ""Organoheterocyclic compound"", ""Azacycle"", ""Sulfenyl compound"", ""Oxacycle"", ""Acetal"", ""Secondary amine"", ""Secondary aliphatic amine"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Amine"", ""Organohalogen compound"", ""Organoiodide"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Primary amine"", ""Aromatic heteropolycyclic compound""]"
Q10034626-66,NotAvailable,External_descriptors: []
Q10034626-66,NotAvailable,"Ancestors: [""6-aminopurines"", ""Acetals"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Aryl halides"", ""Aryl iodides"", ""Aryl thioethers"", ""Azacyclic compounds"", ""Azoles"", ""Benzenoids"", ""Benzodioxoles"", ""Chemical entities"", ""Dialkylamines"", ""Diarylthioethers"", ""Diazines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Imidolactams"", ""N-substituted imidazoles"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organoiodides"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Oxacyclic compounds"", ""Primary amines"", ""Purines and purine derivatives"", ""Pyrimidines and pyrimidine derivatives"", ""Secondary amines"", ""Substituted imidazoles"", ""Sulfenyl compounds"", ""Thioethers"", ""Thiophenol ethers""]"
Q10034626-66,NotAvailable,"predicted_chebi_terms: [""6-aminopurines (CHEBI:20706)"", ""benzodioxoles (CHEBI:38298)"", ""organic sulfide (CHEBI:16385)"", ""aminopyrimidine (CHEBI:38338)"", ""imidazoles (CHEBI:24780)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organoiodine compound (CHEBI:37142)"", ""organic aromatic compound (CHEBI:33659)"", ""organosulfur compound (CHEBI:33261)"", ""oxacycle (CHEBI:38104)"", ""acetal (CHEBI:59769)"", ""secondary amino compound (CHEBI:50995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""primary amine (CHEBI:32877)"", ""aryl sulfide (CHEBI:35683)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""azole (CHEBI:68452)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""secondary amine (CHEBI:32863)""]"
Q10034626-66,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-66,NotAvailable,Classification_version: 2.1
Q10034626-67,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-67,CHEMONTID:0002448,Superclass: Benzenoids
Q10034626-67,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034626-67,CHEMONTID:0000284,Subclass: Aniline and substituted anilines
Q10034626-67,CHEMONTID:0003999,Direct_parent: Methoxyanilines
Q10034626-67,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034626-67,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034626-67,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034626-67,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034626-67,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-67,CHEMONTID:0000436,alternative_parents: Azoles
Q10034626-67,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-67,CHEMONTID:0000004,alternative_parents: Organosulfur compounds
Q10034626-67,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-67,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-67,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-67,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-67,NotAvailable,"Substituents: [""Methoxyaniline"", ""Phenoxy compound"", ""Anisole"", ""Phenol ether"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Azole"", ""Heteroaromatic compound"", ""Ether"", ""Organoheterocyclic compound"", ""Azacycle"", ""Organosulfur compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034626-67,NotAvailable,External_descriptors: []
Q10034626-67,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Aniline and substituted anilines"", ""Anisoles"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Methoxyanilines"", ""Methoxybenzenes"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Phenol ethers"", ""Phenoxy compounds""]"
