CompoundID,ChemOntID,ClassifiedResults
Q10034622-95,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-95,CHEMONTID:0003886,alternative_parents: Imidolactams
Q10034622-95,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034622-95,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-95,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-95,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-95,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-95,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034622-95,NotAvailable,"Substituents: [""N-benzylpiperidine"", ""Benzylamine"", ""Dialkylarylamine"", ""Phenylmethylamine"", ""Alkyl aryl ether"", ""Aminopyridine"", ""Aralkylamine"", ""Monocyclic benzene moiety"", ""Imidolactam"", ""Benzenoid"", ""Pyridine"", ""Heteroaromatic compound"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Ether"", ""Azacycle"", ""Amine"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034622-95,NotAvailable,External_descriptors: []
Q10034622-95,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Amines"", ""Aminopyridines and derivatives"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzylamines"", ""Benzylpiperidines"", ""Chemical entities"", ""Dialkylarylamines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidolactams"", ""N-benzylpiperidines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenylmethylamines"", ""Piperidines"", ""Pyridines and derivatives"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-95,NotAvailable,"predicted_chebi_terms: [""aromatic amine (CHEBI:33860)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""aralkylamine (CHEBI:18000)"", ""aminopyridine (CHEBI:38207)"", ""aromatic ether (CHEBI:35618)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""piperidines (CHEBI:26151)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyridines (CHEBI:26421)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)""]"
Q10034622-95,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-95,NotAvailable,Classification_version: 2.1
Q10034622-96,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-96,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034622-96,CHEMONTID:0000334,Class: Flavonoids
Q10034622-96,CHEMONTID:0000337,Subclass: Flavans
Q10034622-96,CHEMONTID:0001632,Intermediate_nodes: Flavanones
Q10034622-96,CHEMONTID:0001362,Direct_parent: Flavanonols
Q10034622-96,CHEMONTID:0002915,alternative_parents: 3'-hydroxyflavonoids
Q10034622-96,CHEMONTID:0002914,alternative_parents: 3-hydroxyflavonoids
Q10034622-96,CHEMONTID:0002989,alternative_parents: 4'-hydroxyflavonoids
Q10034622-96,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034622-96,CHEMONTID:0002993,alternative_parents: 7-hydroxyflavonoids
Q10034622-96,CHEMONTID:0000144,alternative_parents: Chromones
Q10034622-96,CHEMONTID:0000135,alternative_parents: Catechols
Q10034622-96,CHEMONTID:0003671,alternative_parents: Aryl alkyl ketones
Q10034622-96,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034622-96,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034622-96,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-96,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034622-96,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034622-96,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034622-96,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034622-96,CHEMONTID:0002286,alternative_parents: Polyols
Q10034622-96,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-96,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-96,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034622-96,NotAvailable,"Substituents: [""Hydroxyflavonoid"", ""Flavanonol"", ""3'-hydroxyflavonoid"", ""3-hydroxyflavonoid"", ""4'-hydroxyflavonoid"", ""5-hydroxyflavonoid"", ""7-hydroxyflavonoid"", ""Chromone"", ""Benzopyran"", ""1-benzopyran"", ""Chromane"", ""Catechol"", ""Aryl alkyl ketone"", ""Aryl ketone"", ""Phenol"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Vinylogous acid"", ""Secondary alcohol"", ""Ketone"", ""Polyol"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Ether"", ""Organooxygen compound"", ""Organic oxide"", ""Organic oxygen compound"", ""Alcohol"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034622-96,NotAvailable,"External_descriptors: [[""source: CHEBI"", ""source_id: CHEBI:32330"", ""annotation: [\""taxifolin\""]""]]"
Q10034622-96,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""3'-hydroxyflavonoids"", ""3-hydroxyflavonoids"", ""4'-hydroxyflavonoids"", ""5-hydroxyflavonoids"", ""7-hydroxyflavonoids"", ""Alcohols and polyols"", ""Alkyl aryl ethers"", ""Aryl alkyl ketones"", ""Aryl ketones"", ""Benzene and substituted derivatives"", ""Benzenediols"", ""Benzenoids"", ""Benzopyrans"", ""Carbonyl compounds"", ""Catechols"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavanones"", ""Flavanonols"", ""Flavans"", ""Flavonoids"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Ketones"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Polyols"", ""Secondary alcohols"", ""Vinylogous acids""]"
Q10034622-96,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""chromones (CHEBI:23238)"", ""catechols (CHEBI:33566)"", ""aromatic ketone (CHEBI:76224)"", ""phenols (CHEBI:33853)"", ""aromatic ether (CHEBI:35618)"", ""benzenes (CHEBI:22712)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""polyol (CHEBI:26191)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""dihydroflavonols (CHEBI:48039)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""flavonoids (CHEBI:72544)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenediols (CHEBI:33570)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""carbonyl compound (CHEBI:36586)"", ""ketone (CHEBI:17087)"", ""ether (CHEBI:25698)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""flavans (CHEBI:38672)"", ""flavanones (CHEBI:28863)""]"
Q10034622-96,NotAvailable,"predicted_lipidmaps_terms: [""Dihydroflavonols (PK1215)"", ""Benzopyranoids (PK1311)"", ""Flavans, Flavanols and Leucoanthocyanidins (PK1202)"", ""Flavanones (PK1214)""]"
Q10034622-96,NotAvailable,Classification_version: 2.1
Q10034622-97,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-97,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-97,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034622-97,CHEMONTID:0000369,Subclass: Diphenylmethanes
Q10034622-97,CHEMONTID:0000369,Direct_parent: Diphenylmethanes
Q10034622-97,CHEMONTID:0000279,alternative_parents: Alkaloids and derivatives
Q10034622-97,CHEMONTID:0002224,alternative_parents: Hydropyridines
Q10034622-97,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-97,CHEMONTID:0004176,alternative_parents: Amino acids
Q10034622-97,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034622-97,CHEMONTID:0001205,alternative_parents: Carboxylic acids
Q10034622-97,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-97,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-97,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-97,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-97,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034622-97,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034622-97,NotAvailable,"Substituents: [""Diphenylmethane"", ""Alkaloid or derivatives"", ""Hydropyridine"", ""Amino acid or derivatives"", ""Tertiary amine"", ""Amino acid"", ""Tertiary aliphatic amine"", ""Carboxylic acid derivative"", ""Carboxylic acid"", ""Monocarboxylic acid or derivatives"", ""Organoheterocyclic compound"", ""Azacycle"", ""Organonitrogen compound"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Organooxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Carbonyl group"", ""Amine"", ""Aromatic heteromonocyclic compound""]"
Q10034622-97,NotAvailable,External_descriptors: []
Q10034622-97,NotAvailable,"Ancestors: [""Alkaloids and derivatives"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Diphenylmethanes"", ""Hydrocarbon derivatives"", ""Hydropyridines"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-97,NotAvailable,"predicted_chebi_terms: [""alkaloid (CHEBI:22315)"", ""dihydropyridine (CHEBI:50075)"", ""tertiary amino compound (CHEBI:50996)"", ""amino acid (CHEBI:33709)"", ""carbonyl compound (CHEBI:36586)"", ""carboxylic acid (CHEBI:33575)"", ""carboxylic acid anion (CHEBI:29067)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""diarylmethane (CHEBI:51614)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyridines (CHEBI:26421)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""organooxygen compound (CHEBI:36963)"", ""peptide (CHEBI:16670)"", ""oxygen molecular entity (CHEBI:25806)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)""]"
Q10034622-97,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-97,NotAvailable,Classification_version: 2.1
Q10034622-98,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-98,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-98,CHEMONTID:0000436,Class: Azoles
Q10034622-98,CHEMONTID:0000078,Subclass: Imidazoles
Q10034622-98,CHEMONTID:0002310,Intermediate_nodes: Substituted imidazoles
Q10034622-98,CHEMONTID:0002327,Direct_parent: Phenylimidazoles
Q10034622-98,CHEMONTID:0004551,alternative_parents: Trifluoromethylbenzenes
Q10034622-98,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034622-98,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034622-98,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-98,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-98,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034622-98,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034622-98,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-98,CHEMONTID:0001027,alternative_parents: Alkyl fluorides
Q10034622-98,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034622-98,NotAvailable,"Substituents: [""1-phenylimidazole"", ""Trifluoromethylbenzene"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Benzenoid"", ""Heteroaromatic compound"", ""Azacycle"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Organofluoride"", ""Organohalogen compound"", ""Alkyl halide"", ""Alkyl fluoride"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034622-98,NotAvailable,External_descriptors: []
Q10034622-98,NotAvailable,"Ancestors: [""Alkyl fluorides"", ""Alkyl halides"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""N-substituted imidazoles"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Phenylimidazoles"", ""Substituted imidazoles"", ""Trifluoromethylbenzenes""]"
Q10034622-98,NotAvailable,"predicted_chebi_terms: [""(trifluoromethyl)benzenes (CHEBI:83565)"", ""imidazoles (CHEBI:24780)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organofluorine compound (CHEBI:37143)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organohalogen compound (CHEBI:36684)"", ""haloalkane (CHEBI:24469)""]"
Q10034622-98,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-98,NotAvailable,Classification_version: 2.1
Q10034622-99,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-99,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-99,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034622-99,CHEMONTID:0000369,Subclass: Diphenylmethanes
Q10034622-99,CHEMONTID:0000369,Direct_parent: Diphenylmethanes
Q10034622-99,CHEMONTID:0004298,alternative_parents: Alkyl-phenylketones
Q10034622-99,CHEMONTID:0000014,alternative_parents: Phenylbutylamines
Q10034622-99,CHEMONTID:0000350,alternative_parents: Butyrophenones
Q10034622-99,CHEMONTID:0002811,alternative_parents: Phenylpropanes
Q10034622-99,CHEMONTID:0002542,alternative_parents: Benzylethers
Q10034622-99,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034622-99,CHEMONTID:0003671,alternative_parents: Aryl alkyl ketones
Q10034622-99,CHEMONTID:0000195,alternative_parents: Piperidines
Q10034622-99,CHEMONTID:0001118,alternative_parents: Gamma-amino ketones
Q10034622-99,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-99,CHEMONTID:0001167,alternative_parents: Dialkyl ethers
Q10034622-99,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-99,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-99,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-99,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-99,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034622-99,NotAvailable,"Substituents: [""Diphenylmethane"", ""Alkyl-phenylketone"", ""Butyrophenone"", ""Phenylbutylamine"", ""Benzylether"", ""Phenylketone"", ""Phenylpropane"", ""Benzoyl"", ""Aryl alkyl ketone"", ""Aryl ketone"", ""Gamma-aminoketone"", ""Piperidine"", ""Ketone"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Dialkyl ether"", ""Ether"", ""Azacycle"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Amine"", ""Organopnictogen compound"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034622-99,NotAvailable,External_descriptors: []
Q10034622-99,NotAvailable,"Ancestors: [""Alkyl-phenylketones"", ""Amines"", ""Aryl alkyl ketones"", ""Aryl ketones"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoyl derivatives"", ""Benzylethers"", ""Butyrophenones"", ""Carbonyl compounds"", ""Chemical entities"", ""Dialkyl ethers"", ""Diphenylmethanes"", ""Ethers"", ""Gamma-amino ketones"", ""Hydrocarbon derivatives"", ""Ketones"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenylbutylamines"", ""Phenylketones"", ""Phenylpropanes"", ""Piperidines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-99,NotAvailable,"predicted_chebi_terms: [""aromatic ketone (CHEBI:76224)"", ""acetophenones (CHEBI:22187)"", ""organic amino compound (CHEBI:50047)"", ""benzenes (CHEBI:22712)"", ""butanone (CHEBI:22951)"", ""alkylbenzene (CHEBI:38976)"", ""benzyl ether (CHEBI:59859)"", ""carbonyl compound (CHEBI:36586)"", ""piperidines (CHEBI:26151)"", ""ketone (CHEBI:17087)"", ""tertiary amino compound (CHEBI:50996)"", ""ether (CHEBI:25698)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""diarylmethane (CHEBI:51614)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)""]"
Q10034622-99,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-99,NotAvailable,Classification_version: 2.1
Q10034622-100,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-100,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-100,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034622-100,CHEMONTID:0000176,Subclass: Benzoic acids and derivatives
Q10034622-100,CHEMONTID:0002344,Intermediate_nodes: Methoxybenzoic acids and derivatives
Q10034622-100,CHEMONTID:0002345,Direct_parent: O-methoxybenzoic acids and derivatives
Q10034622-100,CHEMONTID:0003099,alternative_parents: 3-halobenzoic acids and derivatives
Q10034622-100,CHEMONTID:0000281,alternative_parents: Aminobenzoic acids and derivatives
Q10034622-100,CHEMONTID:0001350,alternative_parents: Benzoic acid esters
Q10034622-100,CHEMONTID:0004670,alternative_parents: Aminophenyl ethers
Q10034622-100,CHEMONTID:0003999,alternative_parents: Methoxyanilines
Q10034622-100,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034622-100,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034622-100,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034622-100,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034622-100,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-100,CHEMONTID:0001099,alternative_parents: Chlorobenzenes
Q10034622-100,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034622-100,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034622-100,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
Q10034622-100,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-100,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034622-100,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-100,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034622-100,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-100,CHEMONTID:0002450,alternative_parents: Primary amines
Q10034622-100,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-100,NotAvailable,mMlecular_framework: Aromatic homomonocyclic compounds
Q10034622-100,NotAvailable,"Substituents: [""O-methoxybenzoic acid or derivatives"", ""Aminobenzoic acid or derivatives"", ""Benzoate ester"", ""3-halobenzoic acid or derivatives"", ""Halobenzoic acid or derivatives"", ""Aminophenyl ether"", ""Methoxyaniline"", ""Anisole"", ""Phenoxy compound"", ""Benzoyl"", ""Phenol ether"", ""Aniline or substituted anilines"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Chlorobenzene"", ""Halobenzene"", ""Aryl chloride"", ""Aryl halide"", ""Tertiary amine"", ""Tertiary aliphatic amine"", ""Amino acid or derivatives"", ""Carboxylic acid ester"", ""Carboxylic acid derivative"", ""Monocarboxylic acid or derivatives"", ""Ether"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Amine"", ""Hydrocarbon derivative"", ""Organohalogen compound"", ""Organopnictogen compound"", ""Organic oxide"", ""Primary amine"", ""Organochloride"", ""Organic nitrogen compound"", ""Aromatic homomonocyclic compound""]"
Q10034622-100,NotAvailable,External_descriptors: []
Q10034622-100,NotAvailable,"Ancestors: [""3-halobenzoic acids and derivatives"", ""Alkyl aryl ethers"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminobenzoic acids and derivatives"", ""Aminophenyl ethers"", ""Aniline and substituted anilines"", ""Anisoles"", ""Aryl chlorides"", ""Aryl halides"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoic acid esters"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chlorobenzenes"", ""Ethers"", ""Halobenzenes"", ""Halobenzoic acids and derivatives"", ""Hydrocarbon derivatives"", ""Methoxyanilines"", ""Methoxybenzenes"", ""Methoxybenzoic acids and derivatives"", ""Monocarboxylic acids and derivatives"", ""O-methoxybenzoic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Primary amines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-100,NotAvailable,"predicted_chebi_terms: [""carbonyl compound (CHEBI:36586)"", ""organohalogen compound (CHEBI:36684)"", ""benzenes (CHEBI:22712)"", ""organooxygen compound (CHEBI:36963)"", ""benzoate ester (CHEBI:36054)"", ""aromatic ether (CHEBI:35618)"", ""substituted aniline (CHEBI:48975)"", ""methoxybenzene (CHEBI:51683)"", ""organochlorine compound (CHEBI:36683)"", ""carboxylic ester (CHEBI:33308)"", ""organonitrogen compound (CHEBI:35352)"", ""tertiary amino compound (CHEBI:50996)"", ""organic oxide (CHEBI:25701)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""primary amine (CHEBI:32877)"", ""organic molecule (CHEBI:72695)"", ""methoxybenzoic acid (CHEBI:25238)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""anilines (CHEBI:22562)"", ""oxygen molecular entity (CHEBI:25806)"", ""ether (CHEBI:25698)"", ""haloarene (CHEBI:50887)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)""]"
Q10034622-100,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-100,NotAvailable,Classification_version: 2.1
Q10034622-101,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-101,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-101,CHEMONTID:0000195,Class: Piperidines
Q10034622-101,CHEMONTID:0000195,Direct_parent: Piperidines
Q10034622-101,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034622-101,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
Q10034622-101,CHEMONTID:0002286,alternative_parents: Polyols
Q10034622-101,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034622-101,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-101,CHEMONTID:0000286,alternative_parents: Primary alcohols
Q10034622-101,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-101,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-101,NotAvailable,mMlecular_framework: Aliphatic heteromonocyclic compounds
Q10034622-101,NotAvailable,"Substituents: [""Piperidine"", ""1,2-aminoalcohol"", ""Secondary alcohol"", ""Secondary aliphatic amine"", ""Polyol"", ""Secondary amine"", ""Azacycle"", ""Primary alcohol"", ""Alcohol"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Amine"", ""Hydrocarbon derivative"", ""Aliphatic heteromonocyclic compound""]"
Q10034622-101,NotAvailable,External_descriptors: []
