CompoundID,ChemOntID,ClassifiedResults
Q10034623-13,NotAvailable,"predicted_chebi_terms: [""primary amine (CHEBI:32877)"", ""benzyl ether (CHEBI:59859)"", ""benzodioxoles (CHEBI:38298)"", ""aralkylamine (CHEBI:18000)"", ""piperidines (CHEBI:26151)"", ""tertiary amino compound (CHEBI:50996)"", ""oxacycle (CHEBI:38104)"", ""ether (CHEBI:25698)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""acetal (CHEBI:59769)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""diarylmethane (CHEBI:51614)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)""]"
Q10034623-13,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-13,NotAvailable,Classification_version: 2.1
Q10034623-14,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-14,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-14,CHEMONTID:0002000,Class: Piperazinoazepines
Q10034623-14,CHEMONTID:0002000,Direct_parent: Piperazinoazepines
Q10034623-14,CHEMONTID:0000293,alternative_parents: Benzazepines
Q10034623-14,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
Q10034623-14,CHEMONTID:0003358,alternative_parents: N-methylpiperazines
Q10034623-14,CHEMONTID:0000069,alternative_parents: Azepines
Q10034623-14,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034623-14,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034623-14,CHEMONTID:0003886,alternative_parents: Imidolactams
Q10034623-14,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034623-14,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-14,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034623-14,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-14,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-14,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-14,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-14,NotAvailable,"Substituents: [""Benzazepine"", ""Piperazino-azepine"", ""Dialkylarylamine"", ""Azepine"", ""N-methylpiperazine"", ""N-alkylpiperazine"", ""Aralkylamine"", ""Imidolactam"", ""Benzenoid"", ""Pyridine"", ""Piperazine"", ""1,4-diazinane"", ""Heteroaromatic compound"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Azacycle"", ""Amine"", ""Organopnictogen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034623-14,NotAvailable,External_descriptors: []
Q10034623-14,NotAvailable,"Ancestors: [""Amines"", ""Aralkylamines"", ""Azacyclic compounds"", ""Azepines"", ""Benzazepines"", ""Benzenoids"", ""Chemical entities"", ""Dialkylarylamines"", ""Diazinanes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidolactams"", ""N-alkylpiperazines"", ""N-methylpiperazines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Piperazines"", ""Piperazinoazepines"", ""Pyridines and derivatives"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034623-14,NotAvailable,"predicted_chebi_terms: [""benzazepine (CHEBI:35676)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""N-methylpiperazine (CHEBI:46920)"", ""azepine (CHEBI:48105)"", ""aralkylamine (CHEBI:18000)"", ""pyridines (CHEBI:26421)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""organic heterobicyclic compound (CHEBI:27171)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""piperazines (CHEBI:26144)"", ""N-alkylpiperazine (CHEBI:46845)""]"
Q10034623-14,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-14,NotAvailable,Classification_version: 2.1
Q10034623-15,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-15,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-15,CHEMONTID:0000436,Class: Azoles
Q10034623-15,CHEMONTID:0000078,Subclass: Imidazoles
Q10034623-15,CHEMONTID:0002310,Intermediate_nodes: Substituted imidazoles
Q10034623-15,CHEMONTID:0002327,Direct_parent: Phenylimidazoles
Q10034623-15,CHEMONTID:0004671,alternative_parents: Nitrophenyl ethers
Q10034623-15,CHEMONTID:0004396,"alternative_parents: Imidazo[1,2-a]pyridines"
Q10034623-15,CHEMONTID:0000328,alternative_parents: Imidazopyridines
Q10034623-15,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-15,CHEMONTID:0002341,alternative_parents: Phenol ethers
Q10034623-15,CHEMONTID:0004612,alternative_parents: Nitroaromatic compounds
Q10034623-15,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-15,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034623-15,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034623-15,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-15,CHEMONTID:0003633,"alternative_parents: Propargyl-type 1,3-dipolar organic compounds"
Q10034623-15,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-15,CHEMONTID:0001508,alternative_parents: Organic oxoazanium compounds
Q10034623-15,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-15,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-15,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-15,CHEMONTID:0003865,alternative_parents: Organic salts
Q10034623-15,CHEMONTID:0003609,alternative_parents: Organic cations
Q10034623-15,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-15,NotAvailable,"Substituents: [""Nitrophenyl ether"", ""4-phenylimidazole"", ""5-phenylimidazole"", ""Imidazo[1,2-a]pyridine"", ""Imidazopyridine"", ""Nitrobenzene"", ""Phenoxy compound"", ""Nitroaromatic compound"", ""Phenol ether"", ""Alkyl aryl ether"", ""Pyridine"", ""Benzenoid"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Heteroaromatic compound"", ""C-nitro compound"", ""Organic nitro compound"", ""Ether"", ""Azacycle"", ""Organic oxoazanium"", ""Organic 1,3-dipolar compound"", ""Propargyl-type 1,3-dipolar organic compound"", ""Allyl-type 1,3-dipolar organic compound"", ""Organic oxygen compound"", ""Organic salt"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic nitrogen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organic cation"", ""Aromatic heteropolycyclic compound""]"
Q10034623-15,NotAvailable,External_descriptors: []
Q10034623-15,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Allyl-type 1,3-dipolar organic compounds"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""C-nitro compounds"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazo[1,2-a]pyridines"", ""Imidazoles"", ""Imidazopyridines"", ""N-substituted imidazoles"", ""Nitroaromatic compounds"", ""Nitrobenzenes"", ""Nitrophenyl ethers"", ""Organic 1,3-dipolar compounds"", ""Organic cations"", ""Organic compounds"", ""Organic nitro compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxoazanium compounds"", ""Organic oxygen compounds"", ""Organic salts"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Phenylimidazoles"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Pyridines and derivatives"", ""Substituted imidazoles""]"
Q10034623-15,NotAvailable,"predicted_chebi_terms: [""nitrobenzenes (CHEBI:48109)"", ""aromatic ether (CHEBI:35618)"", ""imidazopyridine (CHEBI:46908)"", ""benzenes (CHEBI:22712)"", ""aromatic compound (CHEBI:33655)"", ""pyridines (CHEBI:26421)"", ""imidazoles (CHEBI:24780)"", ""organic aromatic compound (CHEBI:33659)"", ""dipolar compound (CHEBI:51151)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""organic salt (CHEBI:24868)"", ""organic cation (CHEBI:25697)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitro compound (CHEBI:35715)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""ether (CHEBI:25698)"", ""azole (CHEBI:68452)""]"
Q10034623-15,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-15,NotAvailable,Classification_version: 2.1
Q10034623-16,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-16,CHEMONTID:0000264,Superclass: Organic acids and derivatives
Q10034623-16,CHEMONTID:0000265,Class: Carboxylic acids and derivatives
Q10034623-16,CHEMONTID:0000013,"Subclass: Amino acids, peptides, and analogues"
Q10034623-16,CHEMONTID:0000347,Intermediate_nodes: Amino acids and derivatives
Q10034623-16,CHEMONTID:0000060,Intermediate_nodes: Alpha amino acids and derivatives
Q10034623-16,CHEMONTID:0002309,Direct_parent: Alpha amino acid amides
Q10034623-16,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034623-16,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-16,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
Q10034623-16,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-16,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-16,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-16,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-16,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034623-16,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-16,NotAvailable,"Substituents: [""Alpha-amino acid amide"", ""N-substituted imidazole"", ""Azole"", ""Imidazole"", ""Heteroaromatic compound"", ""Carboxamide group"", ""Secondary carboxylic acid amide"", ""Organoheterocyclic compound"", ""Azacycle"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organic nitrogen compound"", ""Carbonyl group"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034623-16,NotAvailable,External_descriptors: []
Q10034623-16,NotAvailable,"Ancestors: [""Alpha amino acid amides"", ""Alpha amino acids and derivatives"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Azacyclic compounds"", ""Azoles"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""N-substituted imidazoles"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Secondary carboxylic acid amides"", ""Substituted imidazoles""]"
Q10034623-16,NotAvailable,"predicted_chebi_terms: [""imidazoles (CHEBI:24780)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxamide (CHEBI:37622)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""amino acid amide (CHEBI:22475)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""organooxygen compound (CHEBI:36963)"", ""amide (CHEBI:32988)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""oxygen molecular entity (CHEBI:25806)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
Q10034623-16,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-16,NotAvailable,Classification_version: 2.1
Q10034623-17,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-17,CHEMONTID:0002448,Superclass: Benzenoids
Q10034623-17,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034623-17,CHEMONTID:0000176,Subclass: Benzoic acids and derivatives
Q10034623-17,CHEMONTID:0000178,Direct_parent: Benzamides
Q10034623-17,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-17,CHEMONTID:0002341,alternative_parents: Phenol ethers
Q10034623-17,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034623-17,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-17,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-17,CHEMONTID:0000076,alternative_parents: Furans
Q10034623-17,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
Q10034623-17,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034623-17,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-17,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-17,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-17,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-17,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-17,NotAvailable,"Substituents: [""Benzamide"", ""Phenoxy compound"", ""Benzoyl"", ""Phenol ether"", ""Alkyl aryl ether"", ""Furan"", ""Heteroaromatic compound"", ""Carboxamide group"", ""Secondary carboxylic acid amide"", ""Carboxylic acid derivative"", ""Ether"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Organic oxide"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Organopnictogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034623-17,NotAvailable,External_descriptors: []
Q10034623-17,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Benzamides"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Ethers"", ""Furans"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Secondary carboxylic acid amides""]"
Q10034623-17,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""aromatic ether (CHEBI:35618)"", ""carbonyl compound (CHEBI:36586)"", ""organic aromatic compound (CHEBI:33659)"", ""furans (CHEBI:24129)"", ""carboxamide (CHEBI:37622)"", ""oxacycle (CHEBI:38104)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""benzamides (CHEBI:22702)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""amide (CHEBI:32988)"", ""nitrogen molecular entity (CHEBI:51143)"", ""benzoic acids (CHEBI:22723)""]"
Q10034623-17,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-17,NotAvailable,Classification_version: 2.1
Q10034623-18,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-18,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-18,CHEMONTID:0000211,Class: Indoles and derivatives
Q10034623-18,CHEMONTID:0002497,Subclass: Indoles
Q10034623-18,CHEMONTID:0002497,Direct_parent: Indoles
Q10034623-18,CHEMONTID:0003670,alternative_parents: Aryl ketones
Q10034623-18,CHEMONTID:0002257,alternative_parents: Substituted pyrroles
Q10034623-18,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034623-18,CHEMONTID:0003890,alternative_parents: Vinylogous amides
Q10034623-18,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-18,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
Q10034623-18,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-18,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-18,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-18,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-18,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-18,NotAvailable,"Substituents: [""Indole"", ""Aryl ketone"", ""Monocyclic benzene moiety"", ""Substituted pyrrole"", ""Benzenoid"", ""Pyrrole"", ""Heteroaromatic compound"", ""Vinylogous amide"", ""Carboxamide group"", ""Ketone"", ""Secondary carboxylic acid amide"", ""Carboxylic acid derivative"", ""Azacycle"", ""Organic oxide"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organic oxygen compound"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034623-18,NotAvailable,External_descriptors: []
Q10034623-18,NotAvailable,"Ancestors: [""Aryl ketones"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Indoles"", ""Indoles and derivatives"", ""Ketones"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Pyrroles"", ""Secondary carboxylic acid amides"", ""Substituted pyrroles"", ""Vinylogous amides""]"
Q10034623-18,NotAvailable,"predicted_chebi_terms: [""aromatic ketone (CHEBI:76224)"", ""pyrroles (CHEBI:26455)"", ""benzenes (CHEBI:22712)"", ""enone (CHEBI:51689)"", ""enamine (CHEBI:47989)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxamide (CHEBI:37622)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""indoles (CHEBI:24828)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbonyl compound (CHEBI:36586)"", ""ketone (CHEBI:17087)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""amide (CHEBI:32988)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-18,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-18,NotAvailable,Classification_version: 2.1
Q10034623-19,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-19,CHEMONTID:0002448,Superclass: Benzenoids
Q10034623-19,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034623-19,CHEMONTID:0000285,Subclass: Anilides
Q10034623-19,CHEMONTID:0004712,Direct_parent: Aromatic anilides
Q10034623-19,CHEMONTID:0003999,alternative_parents: Methoxyanilines
Q10034623-19,CHEMONTID:0002018,alternative_parents: Thiophene carboxamides
Q10034623-19,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-19,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034623-19,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034623-19,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-19,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-19,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
Q10034623-19,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-19,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-19,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-19,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-19,NotAvailable,"Substituents: [""Aromatic anilide"", ""Methoxyaniline"", ""Phenoxy compound"", ""Anisole"", ""Phenol ether"", ""Thiophene carboxamide"", ""Thiophene carboxylic acid or derivatives"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Heteroaromatic compound"", ""Thiophene"", ""Secondary carboxylic acid amide"", ""Carboxamide group"", ""Ether"", ""Carboxylic acid derivative"", ""Organoheterocyclic compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-19,NotAvailable,External_descriptors: []
Q10034623-19,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Anilides"", ""Aniline and substituted anilines"", ""Anisoles"", ""Aromatic anilides"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Methoxyanilines"", ""Methoxybenzenes"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Secondary carboxylic acid amides"", ""Thiophene carboxamides"", ""Thiophene carboxylic acids and derivatives"", ""Thiophenes""]"
Q10034623-19,NotAvailable,"predicted_chebi_terms: [""substituted aniline (CHEBI:48975)"", ""methoxybenzene (CHEBI:51683)"", ""thiophenes (CHEBI:26961)"", ""aromatic amide (CHEBI:62733)"", ""benzenes (CHEBI:22712)"", ""aromatic ether (CHEBI:35618)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxamide (CHEBI:37622)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""anilide (CHEBI:13248)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""anilines (CHEBI:22562)"", ""organic heterocyclic compound (CHEBI:24532)"", ""thiophenecarboxylic acid (CHEBI:48436)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""amide (CHEBI:32988)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-19,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-19,NotAvailable,Classification_version: 2.1
Q10034623-20,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-20,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-20,CHEMONTID:0000089,Class: Pyridines and derivatives
Q10034623-20,CHEMONTID:0003317,Subclass: Pyridyltriazoles
Q10034623-20,CHEMONTID:0003319,"Direct_parent: Pyridyl-1,2,4-triazoles"
Q10034623-20,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-20,CHEMONTID:0002341,alternative_parents: Phenol ethers
Q10034623-20,CHEMONTID:0001100,alternative_parents: Fluorobenzenes
Q10034623-20,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-20,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034623-20,CHEMONTID:0000099,alternative_parents: Triazoles
Q10034623-20,CHEMONTID:0000093,alternative_parents: Thiadiazoles
Q10034623-20,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-20,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-20,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-20,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034623-20,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-20,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-20,NotAvailable,"Substituents: [""Pyridyl-1,2,4-triazole"", ""Phenoxy compound"", ""Phenol ether"", ""Alkyl aryl ether"", ""Fluorobenzene"", ""Halobenzene"", ""Aryl fluoride"", ""Aryl halide"", ""Benzenoid"", ""Monocyclic benzene moiety"", ""Heteroaromatic compound"", ""Azole"", ""1,2,4-triazole"", ""Triazole"", ""Thiadiazole"", ""Azacycle"", ""Ether"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Organofluoride"", ""Organohalogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-20,NotAvailable,External_descriptors: []
Q10034623-20,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Ethers"", ""Fluorobenzenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Pyridines and derivatives"", ""Pyridyl-1,2,4-triazoles"", ""Pyridyltriazoles"", ""Thiadiazoles"", ""Triazoles""]"
