CompoundID,ChemOntID,ClassifiedResults
Q10034625-15,CHEMONTID:0001389,Subclass: Neoflavones
Q10034625-15,CHEMONTID:0001389,Direct_parent: Neoflavones
Q10034625-15,CHEMONTID:0002909,alternative_parents: 7-hydroxycoumarins
Q10034625-15,CHEMONTID:0003410,alternative_parents: 1-benzopyrans
Q10034625-15,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-15,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-15,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-15,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034625-15,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-15,CHEMONTID:0000050,alternative_parents: Lactones
Q10034625-15,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-15,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034625-15,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-15,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-15,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-15,NotAvailable,"Substituents: [""4-phenylcoumarin"", ""7-hydroxycoumarin"", ""Hydroxycoumarin"", ""Coumarin"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Phenol"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Lactone"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034625-15,NotAvailable,"External_descriptors: [[""source: LIPID MAPS"", ""source_id: LMPK12100031"", ""annotation: [\""Neoflavonoids\""]""]]"
Q10034625-15,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""7-hydroxycoumarins"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Chemical entities"", ""Coumarins and derivatives"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxycoumarins"", ""Lactones"", ""Neoflavones"", ""Neoflavonoids"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans""]"
Q10034625-15,NotAvailable,"predicted_chebi_terms: [""hydroxycoumarin (CHEBI:37912)"", ""1-benzopyran (CHEBI:38443)"", ""pyranone (CHEBI:37963)"", ""phenols (CHEBI:33853)"", ""benzenes (CHEBI:22712)"", ""organic aromatic compound (CHEBI:33659)"", ""lactone (CHEBI:25000)"", ""oxacycle (CHEBI:38104)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""neoflavonoid (CHEBI:71971)"", ""chemical entity (CHEBI:24431)"", ""coumarins (CHEBI:23403)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""pyrans (CHEBI:26407)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)""]"
Q10034625-15,NotAvailable,"predicted_lipidmaps_terms: [""Benzopyranoids (PK1311)"", ""Neoflavonoids (PK1210)""]"
Q10034625-15,NotAvailable,Classification_version: 2.1
Q10034625-16,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-16,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-16,CHEMONTID:0000334,Class: Flavonoids
Q10034625-16,CHEMONTID:0001615,Subclass: Flavones
Q10034625-16,CHEMONTID:0001615,Direct_parent: Flavones
Q10034625-16,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034625-16,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-16,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-16,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-16,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-16,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-16,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034625-16,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034625-16,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-16,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-16,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-16,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-16,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-16,NotAvailable,"Substituents: [""5-hydroxyflavonoid"", ""Flavone"", ""Hydroxyflavonoid"", ""Chromone"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Pyran"", ""Benzenoid"", ""Heteroaromatic compound"", ""Vinylogous acid"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Ether"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
Q10034625-16,NotAvailable,External_descriptors: []
Q10034625-16,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""5-hydroxyflavonoids"", ""Alkyl aryl ethers"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoids"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans"", ""Vinylogous acids""]"
Q10034625-16,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""chromones (CHEBI:23238)"", ""pyranone (CHEBI:37963)"", ""aromatic ether (CHEBI:35618)"", ""phenols (CHEBI:33853)"", ""benzenes (CHEBI:22712)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""organic aromatic compound (CHEBI:33659)"", ""oxacycle (CHEBI:38104)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""flavones (CHEBI:24043)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""flavonoids (CHEBI:72544)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""pyrans (CHEBI:26407)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""ether (CHEBI:25698)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic acid (CHEBI:64709)""]"
Q10034625-16,NotAvailable,"predicted_lipidmaps_terms: [""Flavones and Flavonols (PK1211)"", ""Benzopyranoids (PK1311)""]"
Q10034625-16,NotAvailable,Classification_version: 2.1
Q10034625-17,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-17,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-17,CHEMONTID:0000145,Class: Coumarins and derivatives
Q10034625-17,CHEMONTID:0000145,Direct_parent: Coumarins and derivatives
Q10034625-17,CHEMONTID:0003410,alternative_parents: 1-benzopyrans
Q10034625-17,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-17,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-17,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-17,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-17,CHEMONTID:0000050,alternative_parents: Lactones
Q10034625-17,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-17,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034625-17,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-17,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-17,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-17,NotAvailable,"Substituents: [""Coumarin"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Pyranone"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Lactone"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
Q10034625-17,NotAvailable,External_descriptors: []
Q10034625-17,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""Benzenoids"", ""Benzopyrans"", ""Chemical entities"", ""Coumarins and derivatives"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Lactones"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans""]"
Q10034625-17,NotAvailable,"predicted_chebi_terms: [""1-benzopyran (CHEBI:38443)"", ""pyranone (CHEBI:37963)"", ""phenols (CHEBI:33853)"", ""organic aromatic compound (CHEBI:33659)"", ""lactone (CHEBI:25000)"", ""oxacycle (CHEBI:38104)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""coumarins (CHEBI:23403)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""pyrans (CHEBI:26407)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)""]"
Q10034625-17,NotAvailable,"predicted_lipidmaps_terms: [""Benzopyranoids (PK1311)""]"
Q10034625-17,NotAvailable,Classification_version: 2.1
Q10034625-18,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-18,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034625-18,CHEMONTID:0000123,Class: Benzopyrans
Q10034625-18,CHEMONTID:0003410,Subclass: 1-benzopyrans
Q10034625-18,CHEMONTID:0000144,Direct_parent: Chromones
Q10034625-18,CHEMONTID:0004805,alternative_parents: Furoic acid esters
Q10034625-18,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-18,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-18,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
Q10034625-18,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-18,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034625-18,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-18,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034625-18,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-18,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-18,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-18,NotAvailable,"Substituents: [""Chromone"", ""Furoic acid ester"", ""Furoic acid or derivatives"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Pyranone"", ""Dicarboxylic acid or derivatives"", ""Pyran"", ""Benzenoid"", ""Furan"", ""Heteroaromatic compound"", ""Carboxylic acid ester"", ""Carboxylic acid derivative"", ""Oxacycle"", ""Organic oxide"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034625-18,NotAvailable,External_descriptors: []
Q10034625-18,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""Benzenoids"", ""Benzopyrans"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chromones"", ""Dicarboxylic acids and derivatives"", ""Furans"", ""Furoic acid and derivatives"", ""Furoic acid esters"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Pyranones and derivatives"", ""Pyrans""]"
Q10034625-18,NotAvailable,"predicted_chebi_terms: [""furans (CHEBI:24129)"", ""carboxylic ester (CHEBI:33308)"", ""pyranone (CHEBI:37963)"", ""phenols (CHEBI:33853)"", ""dicarboxylic acid (CHEBI:35692)"", ""organic aromatic compound (CHEBI:33659)"", ""oxacycle (CHEBI:38104)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""chromones (CHEBI:23238)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyrans (CHEBI:26407)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)""]"
Q10034625-18,NotAvailable,"predicted_lipidmaps_terms: [""Dicarboxylic acids (FA0117)"", ""Benzopyranoids (PK1311)""]"
Q10034625-18,NotAvailable,Classification_version: 2.1
Q10034625-19,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-19,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-19,CHEMONTID:0000334,Class: Flavonoids
Q10034625-19,CHEMONTID:0001615,Subclass: Flavones
Q10034625-19,CHEMONTID:0001615,Direct_parent: Flavones
Q10034625-19,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034625-19,CHEMONTID:0000417,alternative_parents: Phenoxyacetic acid derivatives
Q10034625-19,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-19,CHEMONTID:0001097,alternative_parents: Benzyloxycarbonyls
Q10034625-19,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-19,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-19,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-19,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-19,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034625-19,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-19,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034625-19,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034625-19,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-19,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034625-19,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-19,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-19,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-19,NotAvailable,"Substituents: [""5-hydroxyflavonoid"", ""Flavone"", ""Hydroxyflavonoid"", ""Chromone"", ""Phenoxyacetate"", ""Benzopyran"", ""Benzyloxycarbonyl"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Vinylogous acid"", ""Carboxylic acid ester"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Monocarboxylic acid or derivatives"", ""Ether"", ""Organic oxide"", ""Carbonyl group"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034625-19,NotAvailable,External_descriptors: []
Q10034625-19,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""5-hydroxyflavonoids"", ""Alkyl aryl ethers"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Benzyloxycarbonyls"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoids"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenoxyacetic acid derivatives"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans"", ""Vinylogous acids""]"
Q10034625-19,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""benzenes (CHEBI:22712)"", ""carboxylic acid (CHEBI:33575)"", ""chromones (CHEBI:23238)"", ""carboxylic ester (CHEBI:33308)"", ""phenols (CHEBI:33853)"", ""pyranone (CHEBI:37963)"", ""aromatic ether (CHEBI:35618)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""organic aromatic compound (CHEBI:33659)"", ""monocarboxylic acid (CHEBI:25384)"", ""oxacycle (CHEBI:38104)"", ""carbonyl compound (CHEBI:36586)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""flavones (CHEBI:24043)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""flavonoids (CHEBI:72544)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""pyrans (CHEBI:26407)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""ether (CHEBI:25698)"", ""organic acid (CHEBI:64709)""]"
Q10034625-19,NotAvailable,"predicted_lipidmaps_terms: [""Flavones and Flavonols (PK1211)"", ""Benzopyranoids (PK1311)""]"
Q10034625-19,NotAvailable,Classification_version: 2.1
Q10034625-20,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-20,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-20,CHEMONTID:0000145,Class: Coumarins and derivatives
Q10034625-20,CHEMONTID:0000145,Direct_parent: Coumarins and derivatives
Q10034625-20,CHEMONTID:0001890,alternative_parents: Isocoumarins and derivatives
Q10034625-20,CHEMONTID:0003411,alternative_parents: 2-benzopyrans
Q10034625-20,CHEMONTID:0003410,alternative_parents: 1-benzopyrans
Q10034625-20,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-20,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-20,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034625-20,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-20,CHEMONTID:0000050,alternative_parents: Lactones
Q10034625-20,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-20,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034625-20,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034625-20,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-20,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-20,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-20,NotAvailable,"Substituents: [""Coumarin"", ""Isocoumarin"", ""Benzopyran"", ""1-benzopyran"", ""2-benzopyran"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Pyranone"", ""Aryl chloride"", ""Aryl halide"", ""Pyran"", ""Benzenoid"", ""Heteroaromatic compound"", ""Lactone"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Organooxygen compound"", ""Organochloride"", ""Organohalogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034625-20,NotAvailable,External_descriptors: []
Q10034625-20,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""2-benzopyrans"", ""Aryl chlorides"", ""Aryl halides"", ""Benzenoids"", ""Benzopyrans"", ""Chemical entities"", ""Coumarins and derivatives"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Isocoumarins and derivatives"", ""Lactones"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans""]"
Q10034625-20,NotAvailable,"predicted_chebi_terms: [""isocoumarins (CHEBI:38758)"", ""2-benzopyran (CHEBI:38444)"", ""1-benzopyran (CHEBI:38443)"", ""pyranone (CHEBI:37963)"", ""phenols (CHEBI:33853)"", ""organochlorine compound (CHEBI:36683)"", ""organic aromatic compound (CHEBI:33659)"", ""lactone (CHEBI:25000)"", ""oxacycle (CHEBI:38104)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""coumarins (CHEBI:23403)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""pyrans (CHEBI:26407)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)""]"
Q10034625-20,NotAvailable,"predicted_lipidmaps_terms: [""Benzopyranoids (PK1311)""]"
Q10034625-20,NotAvailable,Classification_version: 2.1
Q10034625-21,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-21,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-21,CHEMONTID:0000334,Class: Flavonoids
Q10034625-21,CHEMONTID:0001615,Subclass: Flavones
Q10034625-21,CHEMONTID:0001615,Direct_parent: Flavones
Q10034625-21,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034625-21,CHEMONTID:0000417,alternative_parents: Phenoxyacetic acid derivatives
Q10034625-21,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-21,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-21,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-21,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-21,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-21,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034625-21,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-21,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034625-21,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-21,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034625-21,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-21,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-21,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034625-21,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-21,NotAvailable,"Substituents: [""5-hydroxyflavonoid"", ""Flavone"", ""Hydroxyflavonoid"", ""Chromone"", ""Phenoxyacetate"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Vinylogous acid"", ""Carboxylic acid ester"", ""Ether"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Oxacycle"", ""Monocarboxylic acid or derivatives"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
Q10034625-21,NotAvailable,External_descriptors: []
Q10034625-21,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""5-hydroxyflavonoids"", ""Alkyl aryl ethers"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoids"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenoxyacetic acid derivatives"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans"", ""Vinylogous acids""]"
Q10034625-21,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""benzenes (CHEBI:22712)"", ""carboxylic acid (CHEBI:33575)"", ""chromones (CHEBI:23238)"", ""pyranone (CHEBI:37963)"", ""aromatic ether (CHEBI:35618)"", ""phenols (CHEBI:33853)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxylic ester (CHEBI:33308)"", ""oxacycle (CHEBI:38104)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""flavones (CHEBI:24043)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""flavonoids (CHEBI:72544)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""pyrans (CHEBI:26407)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""ether (CHEBI:25698)"", ""organic acid (CHEBI:64709)""]"
